fid,tid,t_url,t_heading,num_replies,num_views,starter_uid,starter_namelast_post_date
461,2147544308,/discussion.aspx?g=posts&t=2147544308,"hope, the holidays & holding it together",16,2740,2147569392,Wgonzo,"Wednesday, November 21, 2018 7:18 AM "
461,2147530792,/discussion.aspx?g=posts&t=2147530792,My First Christmas All Alone,9,6987,2147600778,Anna-81,"Sunday, November 18, 2018 8:18 PM "
461,2147543421,/discussion.aspx?g=posts&t=2147543421,It’s Lonely On This Side of Things,22,3820,2147677400,Sheen66,"Friday, November 16, 2018 8:28 AM "
461,2147544046,/discussion.aspx?g=posts&t=2147544046,Missing her so much,12,2696,2147535764,Tink4495,"Friday, November 16, 2018 8:04 AM "
461,2147536582,/discussion.aspx?g=posts&t=2147536582,A Granddaughters loss,8,5841,2147641252,GranddaughterB,"Thursday, November 15, 2018 5:16 PM "
461,2147544307,/discussion.aspx?g=posts&t=2147544307,My Christmas Poem to Mom,9,2399,2147674222,Skittles412,"Tuesday, November 13, 2018 7:21 AM "
461,2147544354,/discussion.aspx?g=posts&t=2147544354,Anniversary(1),5,2402,2147523522,Tay46,"Sunday, November 11, 2018 9:00 PM "
461,2147543836,/discussion.aspx?g=posts&t=2147543836,Today,11,3031,2147484074,jfkoc,"Thursday, November 8, 2018 6:21 PM "
461,2147543487,/discussion.aspx?g=posts&t=2147543487,On using the past tense.,30,4144,2147586955,MPSunshine,"Thursday, November 8, 2018 2:18 PM "
461,2147544006,/discussion.aspx?g=posts&t=2147544006,A poem I wrote for mom....,14,2650,2147674222,Skittles412,"Tuesday, November 6, 2018 7:21 AM "
461,2147544219,/discussion.aspx?g=posts&t=2147544219,My question is ...,10,2588,2147586955,MPSunshine,"Monday, November 5, 2018 12:16 PM "
461,2147544241,/discussion.aspx?g=posts&t=2147544241,Sleeping too much....,4,2425,2147586280,SugarSmacks,"Sunday, November 4, 2018 8:05 PM "
461,2147543911,/discussion.aspx?g=posts&t=2147543911,Ritual & Community,4,2496,2147586955,MPSunshine,"Sunday, November 4, 2018 7:58 PM "
461,2147543981,/discussion.aspx?g=posts&t=2147543981,Such lonliness....,12,3022,2147641464,Vivilynn,"Friday, November 2, 2018 8:49 AM "
461,2147544148,/discussion.aspx?g=posts&t=2147544148,About accepting death,1,2597,2147484387,George K,"Tuesday, October 30, 2018 10:10 PM "
461,2147542317,/discussion.aspx?g=posts&t=2147542317,Poem for Mom.....,11,3526,2147674222,Skittles412,"Friday, October 12, 2018 12:08 PM "
461,2147543642,/discussion.aspx?g=posts&t=2147543642,Need support.,24,3306,2147586955,MPSunshine,"Wednesday, October 10, 2018 5:56 AM "
461,2147543634,/discussion.aspx?g=posts&t=2147543634,a book I'm reading,4,2517,2147484387,George K,"Wednesday, October 3, 2018 9:39 AM "
461,2147543552,/discussion.aspx?g=posts&t=2147543552,She left,10,3058,2147545434,MissHer,"Tuesday, October 2, 2018 7:09 PM "
461,2147543675,/discussion.aspx?g=posts&t=2147543675,8 months today,4,2639,2147528518,flowermama,"Saturday, September 29, 2018 8:36 AM "
461,2147543668,/discussion.aspx?g=posts&t=2147543668,some grief quotes,1,2372,2147484387,George K,"Saturday, September 29, 2018 8:28 AM "
461,2147543427,/discussion.aspx?g=posts&t=2147543427,Changing gears,17,3027,2147485195,dutiful deb,"Saturday, September 29, 2018 8:23 AM "
461,2147543581,/discussion.aspx?g=posts&t=2147543581,About Grief,4,2583,2147484387,George K,"Monday, September 24, 2018 5:46 PM "
461,2147542779,/discussion.aspx?g=posts&t=2147542779,What I wish I knew and had done for my wife,4,3146,2147682726,JimT1216,"Saturday, September 22, 2018 1:55 PM "
461,2147543320,/discussion.aspx?g=posts&t=2147543320,8 months later,19,3736,2147569392,Wgonzo,"Friday, September 14, 2018 6:41 AM "
461,2147542862,/discussion.aspx?g=posts&t=2147542862,2 Months since I lost her....,9,3885,2147674222,Skittles412,"Wednesday, August 29, 2018 6:49 AM "
461,2147543165,/discussion.aspx?g=posts&t=2147543165,Another Henri Nouwen on death,3,2689,2147484387,George K,"Monday, August 27, 2018 9:50 AM "
461,2147543115,/discussion.aspx?g=posts&t=2147543115,Henri Nouwen on death,3,2727,2147484387,George K,"Monday, August 27, 2018 8:11 AM "
461,2147543132,/discussion.aspx?g=posts&t=2147543132,It's been quiet here lately!,7,3001,2147674222,Skittles412,"Monday, August 27, 2018 7:07 AM "
461,2147541783,/discussion.aspx?g=posts&t=2147541783,Hurled back,30,5297,2147485512,King Boo,"Friday, August 24, 2018 2:15 PM "
461,2147543072,/discussion.aspx?g=posts&t=2147543072,"Delayed reaction, am I alone on this?",7,2942,2147540089,anib,"Monday, August 20, 2018 6:28 AM "
461,2147542566,/discussion.aspx?g=posts&t=2147542566,I'm still not handling this grief well......,12,3565,2147674222,Skittles412,"Sunday, August 19, 2018 3:20 PM "
461,2147543023,/discussion.aspx?g=posts&t=2147543023,Happy birthday my love,3,2718,2147596328,jb crick,"Thursday, August 16, 2018 9:03 PM "
461,2147542735,/discussion.aspx?g=posts&t=2147542735,Just when my heart starts to heal...........,16,3661,2147630105,taktamp,"Tuesday, August 7, 2018 12:11 AM "
461,2147542286,/discussion.aspx?g=posts&t=2147542286,Missing Momma,12,3563,2147626005,gcortez,"Sunday, August 5, 2018 9:25 PM "
461,2147540152,/discussion.aspx?g=posts&t=2147540152,Life after caregiving,38,11108,2147569392,Wgonzo,"Friday, August 3, 2018 11:46 PM "
461,2147542466,/discussion.aspx?g=posts&t=2147542466,Grief(1),4,3145,2147544061,Veterans kid,"Tuesday, July 24, 2018 3:54 PM "
461,2147542635,/discussion.aspx?g=posts&t=2147542635,ABOUT SPARROWS,1,3075,2147484387,George K,"Monday, July 23, 2018 8:17 PM "
461,2147542578,/discussion.aspx?g=posts&t=2147542578,Terrific story.,3,3441,2147507354,A losing hand.,"Sunday, July 22, 2018 3:10 AM "
461,2147542384,/discussion.aspx?g=posts&t=2147542384,"Sleep, friend or foe?",5,3223,2147569392,Wgonzo,"Thursday, July 19, 2018 6:01 AM "
461,2147542202,/discussion.aspx?g=posts&t=2147542202,What now...,6,3246,2147584551,Helpless-Daughter,"Thursday, July 12, 2018 4:50 PM "
461,2147533912,/discussion.aspx?g=posts&t=2147533912,Mother's Day(1),4,6010,2147523522,Tay46,"Wednesday, July 11, 2018 12:05 AM "
461,2147539769,/discussion.aspx?g=posts&t=2147539769,I agree,5,4971,2147507354,A losing hand.,"Tuesday, July 10, 2018 4:06 PM "
461,2147542063,/discussion.aspx?g=posts&t=2147542063,Not a peaceful death.,24,4369,2147561475,redleaf90,"Tuesday, July 10, 2018 3:30 PM "
461,2147533894,/discussion.aspx?g=posts&t=2147533894,One Week + One Month,2,6178,2147599754,JewelG,"Thursday, July 5, 2018 8:13 AM "
461,2147542275,/discussion.aspx?g=posts&t=2147542275,For all of us,1,2884,2147544061,Veterans kid,"Monday, July 2, 2018 11:19 PM "
461,2147541439,/discussion.aspx?g=posts&t=2147541439,Cause of death,10,4202,2147485195,dutiful deb,"Thursday, June 28, 2018 10:43 PM "
461,2147531814,/discussion.aspx?g=posts&t=2147531814,A nice poem.,5,7132,2147507354,A losing hand.,"Saturday, June 23, 2018 2:29 PM "
461,2147532701,/discussion.aspx?g=posts&t=2147532701,Hello MPsunshine,1,5844,2147501552,shirleywhirley,"Saturday, June 23, 2018 2:28 PM "
461,2147529630,/discussion.aspx?g=posts&t=2147529630,For MPSunshine,1,6607,2147486574,Still Waters,"Saturday, June 23, 2018 2:27 PM "
461,2147542054,/discussion.aspx?g=posts&t=2147542054,Momma,8,3038,2147626005,gcortez,"Friday, June 22, 2018 10:00 AM "
461,2147542052,/discussion.aspx?g=posts&t=2147542052,On a marquee I saw today,0,2902,2147544061,Veterans kid,"Wednesday, June 20, 2018 6:02 AM "
461,2147541776,/discussion.aspx?g=posts&t=2147541776,"I need help being there for my husband, and understanding",3,3022,2147676952,Ruthsmith123,"Wednesday, June 6, 2018 4:51 PM "
461,2147540023,/discussion.aspx?g=posts&t=2147540023,"Do people assume you're ok? so, you don't hear from them",25,5721,2147569392,Wgonzo,"Sunday, June 3, 2018 9:27 PM "
461,2147541604,/discussion.aspx?g=posts&t=2147541604,Three months and 5 days later,2,3262,2147639973,daughterwhoworks,"Wednesday, May 30, 2018 9:38 AM "
461,2147540542,/discussion.aspx?g=posts&t=2147540542,New to this group,9,4169,2147639973,daughterwhoworks,"Tuesday, May 29, 2018 3:48 PM "
461,2147506153,/discussion.aspx?g=posts&t=2147506153,Question about end-stage...,17,13851,2147528894,rnacrowell,"Sunday, May 27, 2018 12:37 PM "
461,2147536688,/discussion.aspx?g=posts&t=2147536688,OVERCOMING LOSS,5,7270,2147484387,George K,"Wednesday, May 16, 2018 4:10 PM "
461,2147541379,/discussion.aspx?g=posts&t=2147541379,OVERCOMING LOSS CONTINUED,0,3102,2147484387,George K,"Wednesday, May 16, 2018 6:27 AM "
461,2147541378,/discussion.aspx?g=posts&t=2147541378,In Memorium,1,2932,2147520850,Grunt,"Wednesday, May 16, 2018 6:05 AM "
461,2147540552,/discussion.aspx?g=posts&t=2147540552,2 years gone,1,4109,2147537150,acb10,"Friday, May 11, 2018 11:58 PM "
461,2147541268,/discussion.aspx?g=posts&t=2147541268,just a vent about stupid bureaucrats - and hopefully a bit of useful info,3,3516,2147594115,Carolyn613,"Friday, May 11, 2018 11:34 PM "
461,2147541240,/discussion.aspx?g=posts&t=2147541240,enjoying where I am,1,3345,2147484387,George K,"Thursday, May 10, 2018 9:22 PM "
461,2147541087,/discussion.aspx?g=posts&t=2147541087,DH Dan Passed.,11,4026,2147619080,ladyzetta,"Tuesday, May 8, 2018 9:14 PM "
461,2147541157,/discussion.aspx?g=posts&t=2147541157,Mother's Day(2),3,3142,2147529731,Gigi14,"Sunday, May 6, 2018 9:26 PM "
461,2147541148,/discussion.aspx?g=posts&t=2147541148,Why am I still here?,3,3405,2147526298,Sandymac,"Friday, May 4, 2018 10:49 AM "
461,2147541084,/discussion.aspx?g=posts&t=2147541084,Anniversary,4,3511,2147652014,dolor,"Thursday, May 3, 2018 4:59 PM "
461,2147540935,/discussion.aspx?g=posts&t=2147540935,Another new grand son.....the DNA lives on,9,4054,2147538371,His Daughter,"Sunday, April 29, 2018 8:25 PM "
461,2147539805,/discussion.aspx?g=posts&t=2147539805,Very angry at family,12,5060,2147530536,rosepoint,"Friday, April 27, 2018 9:04 AM "
461,2147540908,/discussion.aspx?g=posts&t=2147540908,something I read about grief,3,3354,2147484387,George K,"Thursday, April 26, 2018 4:48 PM "
461,2147537674,/discussion.aspx?g=posts&t=2147537674,WHEN TOMORROW STARTS WITHOUT ME,4,5589,2147484387,George K,"Wednesday, April 18, 2018 6:54 AM "
461,2147540691,/discussion.aspx?g=posts&t=2147540691,A FATHER MOURNS HIS DAUGHTER,0,3720,2147484387,George K,"Monday, April 16, 2018 10:15 AM "
461,2147540432,/discussion.aspx?g=posts&t=2147540432,getting out of isolation,3,3661,2147484387,George K,"Friday, April 13, 2018 6:54 PM "
461,2147540551,/discussion.aspx?g=posts&t=2147540551,more thoughts about grief,1,3371,2147484387,George K,"Wednesday, April 11, 2018 10:48 PM "
461,2147540689,/discussion.aspx?g=posts&t=2147540689,ABOUT FIELD of DREAMS,2,3264,2147484387,George K,"Wednesday, April 11, 2018 5:35 PM "
461,2147539748,/discussion.aspx?g=posts&t=2147539748,Final exit,4,4016,2147663446,Ikan,"Wednesday, April 11, 2018 8:20 AM "
461,2147540590,/discussion.aspx?g=posts&t=2147540590,Easter's lesson for me,0,3390,2147484387,George K,"Saturday, April 7, 2018 6:23 AM "
461,2147540253,/discussion.aspx?g=posts&t=2147540253,This hit home with me this morning,3,3604,2147484387,George K,"Tuesday, April 3, 2018 8:27 AM "
461,2147537968,/discussion.aspx?g=posts&t=2147537968,Feeling guilty 2 years later,8,6024,2147524488,parkerj242,"Friday, March 30, 2018 7:40 PM "
461,2147540315,/discussion.aspx?g=posts&t=2147540315,Input on Care - Reflecting,3,3795,2147668289,wolfgangpuck,"Tuesday, March 27, 2018 11:08 PM "
461,2147524470,/discussion.aspx?g=posts&t=2147524470,My Sweeties Last Hours Haunt Me,27,13344,2147517111,Agent 99,"Friday, March 2, 2018 1:43 AM "
461,2147539700,/discussion.aspx?g=posts&t=2147539700,2 years,5,4182,2147544061,Veterans kid,"Wednesday, February 28, 2018 7:15 PM "
461,2147539661,/discussion.aspx?g=posts&t=2147539661,Poem I wrote for my Bubba (grandmother),2,3690,2147664692,Pooh354,"Tuesday, February 27, 2018 7:56 PM "
461,2147539687,/discussion.aspx?g=posts&t=2147539687,Why would I make breakfast for my wife.,2,3725,2147514674,Last Dance,"Tuesday, February 27, 2018 12:21 PM "
461,2147539651,/discussion.aspx?g=posts&t=2147539651,Nine months later ...,3,3564,2147537113,Pam14,"Tuesday, February 27, 2018 9:14 AM "
461,2147539427,/discussion.aspx?g=posts&t=2147539427,Sigh,12,4626,2147484074,jfkoc,"Sunday, February 25, 2018 10:08 AM "
461,2147533508,/discussion.aspx?g=posts&t=2147533508,Forgotten Caregivers,22,10711,2147627266,MJEdwards,"Thursday, February 22, 2018 12:17 AM "
461,2147538075,/discussion.aspx?g=posts&t=2147538075,Loss of Mother nearing 1st Anniversary of Dementia,7,5086,2147533862,vanessag,"Sunday, February 18, 2018 1:18 PM "
461,2147539121,/discussion.aspx?g=posts&t=2147539121,"Not sure where to post this, so will leave it here",13,4926,2147612260,TheirLittleGirl,"Thursday, February 15, 2018 4:18 AM "
461,2147539263,/discussion.aspx?g=posts&t=2147539263,Happy birthday,1,3761,2147544061,Veterans kid,"Thursday, February 8, 2018 7:42 AM "
461,2147539258,/discussion.aspx?g=posts&t=2147539258,Dads 87th birthday,7,3940,2147544061,Veterans kid,"Wednesday, February 7, 2018 9:15 PM "
461,2147539065,/discussion.aspx?g=posts&t=2147539065,Why TWO years later,13,4802,2147538371,His Daughter,"Friday, February 2, 2018 10:18 PM "
461,2147538836,/discussion.aspx?g=posts&t=2147538836,Never thought I would be on this message board,3,4728,2147569392,Wgonzo,"Thursday, February 1, 2018 10:41 AM "
461,2147539030,/discussion.aspx?g=posts&t=2147539030,How to find acceptance,3,4156,2147630105,taktamp,"Wednesday, January 31, 2018 10:58 AM "
461,2147539012,/discussion.aspx?g=posts&t=2147539012,So lost(1),5,4902,2147641464,Vivilynn,"Sunday, January 28, 2018 10:24 AM "
461,2147538609,/discussion.aspx?g=posts&t=2147538609,neglect and future,5,4301,2147658489,rush565,"Wednesday, January 10, 2018 8:35 PM "
461,2147538466,/discussion.aspx?g=posts&t=2147538466,Jim's First Anniversay Date,3,4349,2147531949,Needing Support,"Wednesday, January 3, 2018 10:18 PM "
461,2147538300,/discussion.aspx?g=posts&t=2147538300,CHRISTMAS WISHES,5,4545,2147484236,Jo C.,"Monday, January 1, 2018 8:49 PM "
461,2147538324,/discussion.aspx?g=posts&t=2147538324,Thinking of us this Christmas,3,4665,2147544061,Veterans kid,"Monday, December 25, 2017 9:31 PM "
461,2147537957,/discussion.aspx?g=posts&t=2147537957,Christian song for the Season,4,5080,2147544061,Veterans kid,"Sunday, December 24, 2017 10:29 PM "
461,2147538242,/discussion.aspx?g=posts&t=2147538242,2 year Anniversary,3,4767,2147538371,His Daughter,"Sunday, December 24, 2017 10:19 PM "
461,2147537543,/discussion.aspx?g=posts&t=2147537543,First year anniversary,4,4781,2147523522,Tay46,"Thursday, December 21, 2017 10:33 AM "
461,2147536338,/discussion.aspx?g=posts&t=2147536338,Mom died August 10th,6,6063,2147644200,lifelong936,"Wednesday, December 20, 2017 2:04 PM "
461,2147537685,/discussion.aspx?g=posts&t=2147537685,GRIEF AND ACTION,4,4702,2147484387,George K,"Thursday, December 7, 2017 10:22 PM "
461,2147533830,/discussion.aspx?g=posts&t=2147533830,the sad demise of the care binder,23,10709,2147485512,King Boo,"Tuesday, November 28, 2017 1:22 PM "
461,2147537617,/discussion.aspx?g=posts&t=2147537617,Isn't this true?,6,5437,2147507354,A losing hand.,"Saturday, November 18, 2017 5:16 PM "
461,2147537580,/discussion.aspx?g=posts&t=2147537580,My hubs,5,4675,2147529248,sadsandra,"Wednesday, November 15, 2017 10:20 PM "
461,2147537575,/discussion.aspx?g=posts&t=2147537575,Could you imagine actually seeing your LO's face again?,0,4805,2147537362,feudman,"Saturday, November 11, 2017 3:21 PM "
461,2147537413,/discussion.aspx?g=posts&t=2147537413,"Jim's Birthday...Wednesday, November 1st",1,4713,2147531949,Needing Support,"Wednesday, November 8, 2017 5:31 PM "
461,2147537371,/discussion.aspx?g=posts&t=2147537371,ACCEPTING WHAT IS,1,4835,2147484387,George K,"Thursday, November 2, 2017 11:58 AM "
461,2147537254,/discussion.aspx?g=posts&t=2147537254,Changing cause of death on death certificate,4,5087,2147512038,tlg520,"Monday, October 30, 2017 3:33 AM "
461,2147537039,/discussion.aspx?g=posts&t=2147537039,Does the Pain Get Easier in Time?,11,6026,2147531949,Needing Support,"Saturday, October 28, 2017 8:30 PM "
461,2147536733,/discussion.aspx?g=posts&t=2147536733,Not sure how to deal with the pain,8,5648,2147639498,DonnaH,"Thursday, October 26, 2017 1:18 PM "
461,2147535907,/discussion.aspx?g=posts&t=2147535907,I was wondering.,30,8808,2147507354,A losing hand.,"Saturday, October 14, 2017 7:42 PM "
461,2147536776,/discussion.aspx?g=posts&t=2147536776,GRIEF QUOTE,2,4753,2147484387,George K,"Thursday, October 12, 2017 3:53 PM "
461,2147535621,/discussion.aspx?g=posts&t=2147535621,Stress,8,6781,2147544061,Veterans kid,"Thursday, October 12, 2017 10:50 AM "
461,2147535083,/discussion.aspx?g=posts&t=2147535083,Just checking in. Been awhile.,4,6329,2147484384,Linda Dianne,"Tuesday, October 10, 2017 9:03 PM "
461,2147536845,/discussion.aspx?g=posts&t=2147536845,Combatting Loneliness,3,5316,2147531949,Needing Support,"Wednesday, October 4, 2017 5:35 PM "
461,2147536533,/discussion.aspx?g=posts&t=2147536533,Mommy's Gone,4,5482,2147564803,blessd4lif,"Thursday, September 28, 2017 12:43 PM "
461,2147536580,/discussion.aspx?g=posts&t=2147536580,Help w/ Guilt after a Hospice Death,5,5557,2147607448,spitfire99,"Wednesday, September 27, 2017 6:59 PM "
461,2147536516,/discussion.aspx?g=posts&t=2147536516,not there,4,5327,2147484074,jfkoc,"Tuesday, September 26, 2017 6:31 AM "
461,2147536636,/discussion.aspx?g=posts&t=2147536636,Senior Project,1,4630,2147646225,alyssacasxo,"Saturday, September 23, 2017 1:16 PM "
461,2147536364,/discussion.aspx?g=posts&t=2147536364,Three & 1/2 months later ...,1,5023,2147537113,Pam14,"Thursday, September 14, 2017 9:47 PM "
461,2147536492,/discussion.aspx?g=posts&t=2147536492,Makes me mad and sad...,1,4509,2147544061,Veterans kid,"Thursday, September 14, 2017 9:42 PM "
461,2147533262,/discussion.aspx?g=posts&t=2147533262,another first(1),11,8536,2147484074,jfkoc,"Thursday, September 14, 2017 8:33 PM "
461,2147535895,/discussion.aspx?g=posts&t=2147535895,Confused on How to Feel - Pregnancy Post Alzheimer's Death,1,5127,2147626461,bosrs1,"Tuesday, August 15, 2017 8:44 AM "
461,2147535812,/discussion.aspx?g=posts&t=2147535812,Grief counselor gives such a thoughtful gesture.,1,5191,2147537113,Pam14,"Friday, August 11, 2017 12:44 AM "
461,2147535710,/discussion.aspx?g=posts&t=2147535710,Things will never be the same,2,5262,2147531824,blfbrat,"Monday, August 7, 2017 4:12 PM "
461,2147535641,/discussion.aspx?g=posts&t=2147535641,The world keeps spinning ....,1,5407,2147537113,Pam14,"Wednesday, August 2, 2017 8:33 PM "
461,2147535349,/discussion.aspx?g=posts&t=2147535349,"Two years, tomorrow.",5,5993,2147484357,Because she's my mom!,"Wednesday, August 2, 2017 1:40 AM "
461,2147535148,/discussion.aspx?g=posts&t=2147535148,"Mom and Dad passing 5 years ago, 4 days apart",7,6290,2147489681,farawaydaughter,"Wednesday, August 2, 2017 1:34 AM "
461,2147534458,/discussion.aspx?g=posts&t=2147534458,Mom's angelversary,4,6827,2147484378,bela,"Wednesday, August 2, 2017 1:18 AM "
461,2147534294,/discussion.aspx?g=posts&t=2147534294,Moving Forward ....,3,6153,2147537113,Pam14,"Wednesday, August 2, 2017 1:14 AM "
461,2147535378,/discussion.aspx?g=posts&t=2147535378,Of all the things I've done in my life,3,5309,2147538371,His Daughter,"Sunday, July 30, 2017 12:33 AM "
461,2147531028,/discussion.aspx?g=posts&t=2147531028,Dad passed away New Year's Eve...,18,9458,2147611800,ElephantsMind,"Thursday, July 27, 2017 9:14 AM "
461,2147535444,/discussion.aspx?g=posts&t=2147535444,"Alzheimer's Awareness Park dedicated in Leominster, MA",0,5381,2147619990,born2care,"Monday, July 24, 2017 8:06 PM "
461,2147533809,/discussion.aspx?g=posts&t=2147533809,Missing my mom and dad,11,7637,2147544061,Veterans kid,"Friday, June 9, 2017 11:23 AM "
461,2147534353,/discussion.aspx?g=posts&t=2147534353,Birthday,3,5831,2147523522,Tay46,"Monday, June 5, 2017 10:30 PM "
461,2147534160,/discussion.aspx?g=posts&t=2147534160,The never-Ending aftermath,1,6263,2147500042,caryg37,"Sunday, May 28, 2017 8:24 AM "
461,2147533914,/discussion.aspx?g=posts&t=2147533914,Dealing with Death- Nurse's Aide,6,6826,2147630211,NurseAideEm4,"Saturday, May 20, 2017 9:27 AM "
461,2147533887,/discussion.aspx?g=posts&t=2147533887,How do you get through the Holidays (Lost Mom),2,5490,2147630136,BigWill904,"Sunday, May 14, 2017 1:35 PM "
461,2147533841,/discussion.aspx?g=posts&t=2147533841,First Mother's Day without Mom,5,5942,2147529196,Gnomie,"Friday, May 12, 2017 9:09 PM "
461,2147533200,/discussion.aspx?g=posts&t=2147533200,It has been one year,3,6583,2147537150,acb10,"Wednesday, May 10, 2017 9:21 AM "
461,2147533530,/discussion.aspx?g=posts&t=2147533530,Amazing Book and Interview,2,6032,2147484236,Jo C.,"Tuesday, April 25, 2017 8:01 AM "
461,2147533119,/discussion.aspx?g=posts&t=2147533119,New to this section of the message boards...and I'm ok with that!,5,6249,2147543276,Beccazan,"Saturday, April 8, 2017 11:21 AM "
461,2147533023,/discussion.aspx?g=posts&t=2147533023,4 years!,3,6636,2147484248,cowboys,"Thursday, April 6, 2017 1:18 PM "
461,2147533059,/discussion.aspx?g=posts&t=2147533059,Sundays,3,6234,2147484074,jfkoc,"Tuesday, April 4, 2017 5:57 PM "
461,2147533105,/discussion.aspx?g=posts&t=2147533105,In Memory to my friends here,0,5846,2147484378,bela,"Tuesday, April 4, 2017 1:09 AM "
461,2147533070,/discussion.aspx?g=posts&t=2147533070,We talk about them....,0,5896,2147484378,bela,"Sunday, April 2, 2017 11:17 PM "
461,2147529449,/discussion.aspx?g=posts&t=2147529449,For Still Water,10,8909,2147538371,His Daughter,"Saturday, April 1, 2017 2:30 AM "
461,2147532988,/discussion.aspx?g=posts&t=2147532988,death,0,6341,2147484074,jfkoc,"Thursday, March 30, 2017 5:02 PM "
461,2147532842,/discussion.aspx?g=posts&t=2147532842,for bela(2),4,6664,2147484074,jfkoc,"Tuesday, March 28, 2017 8:06 PM "
461,2147532936,/discussion.aspx?g=posts&t=2147532936,from Spouses forum?,0,6279,2147484074,jfkoc,"Tuesday, March 28, 2017 1:27 PM "
461,2147532188,/discussion.aspx?g=posts&t=2147532188,Poem: From the Eyes of an Alzheimer’s Caregiver: The Disease - The Journey - The End,9,7380,2147619990,born2care,"Sunday, March 26, 2017 7:33 PM "
461,2147531281,/discussion.aspx?g=posts&t=2147531281,Found this posted on-line and thought I would share,3,7254,2147540089,anib,"Saturday, March 25, 2017 7:19 AM "
461,2147532709,/discussion.aspx?g=posts&t=2147532709,"Medicaid, lawyers and probate grrrr",1,6032,2147484326,shardy,"Friday, March 17, 2017 7:05 PM "
461,2147532305,/discussion.aspx?g=posts&t=2147532305,Venting about HEIRS,6,6606,2147538371,His Daughter,"Friday, March 17, 2017 12:18 PM "
461,2147532605,/discussion.aspx?g=posts&t=2147532605,Watching Someone You Love Forget They Love You,0,6257,2147622181,imsarahworkman,"Sunday, March 12, 2017 4:20 PM "
461,2147531197,/discussion.aspx?g=posts&t=2147531197,2 years jan/13th.....,4,7029,2147528033,Cheznut,"Thursday, March 9, 2017 1:28 PM "
461,2147532286,/discussion.aspx?g=posts&t=2147532286,Dad,9,7165,2147544061,Veterans kid,"Tuesday, March 7, 2017 1:26 PM "
461,2147532260,/discussion.aspx?g=posts&t=2147532260,For us,3,5665,2147544061,Veterans kid,"Wednesday, March 1, 2017 12:39 PM "
461,2147532161,/discussion.aspx?g=posts&t=2147532161,Baby Steps,6,6716,2147523522,Tay46,"Wednesday, March 1, 2017 5:48 AM "
461,2147532025,/discussion.aspx?g=posts&t=2147532025,When we write OUR wills keep this disease in mind,4,6227,2147538371,His Daughter,"Tuesday, February 28, 2017 1:43 PM "
461,2147531997,/discussion.aspx?g=posts&t=2147531997,Just lost my Dad.....,8,6957,2147618996,kross007,"Monday, February 27, 2017 4:37 PM "
461,2147531669,/discussion.aspx?g=posts&t=2147531669,I kept my promises,9,6829,2147531824,blfbrat,"Wednesday, February 22, 2017 4:06 PM "
461,2147531374,/discussion.aspx?g=posts&t=2147531374,I have lost my mother and I am an only child,6,6194,2147533862,vanessag,"Tuesday, January 31, 2017 1:00 PM "
461,2147531466,/discussion.aspx?g=posts&t=2147531466,Dealing with loss while caregiving,2,5894,2147616138,TCMom,"Wednesday, January 25, 2017 7:25 PM "
461,2147531358,/discussion.aspx?g=posts&t=2147531358,It's coming up on the 1st anniversary,8,6240,2147544061,Veterans kid,"Friday, January 20, 2017 1:14 PM "
461,2147531173,/discussion.aspx?g=posts&t=2147531173,When photos and urns are all we have,7,6701,2147484378,bela,"Thursday, January 19, 2017 10:27 PM "
461,2147531056,/discussion.aspx?g=posts&t=2147531056,To Where You Are,4,5868,2147531949,Needing Support,"Wednesday, January 18, 2017 4:08 AM "
461,2147531156,/discussion.aspx?g=posts&t=2147531156,At a glance,19,7133,2147486574,Still Waters,"Monday, January 16, 2017 7:55 PM "
461,2147531087,/discussion.aspx?g=posts&t=2147531087,Cleaning Out,13,6838,2147523522,Tay46,"Saturday, January 14, 2017 9:34 PM "
461,2147530762,/discussion.aspx?g=posts&t=2147530762,No Encouragement,15,6882,2147486574,Still Waters,"Saturday, January 14, 2017 1:49 PM "
461,2147531130,/discussion.aspx?g=posts&t=2147531130,Where are the guy's?,6,6758,2147507354,A losing hand.,"Friday, January 13, 2017 8:11 PM "
461,2147531199,/discussion.aspx?g=posts&t=2147531199,Happy New Year,1,5425,2147580203,rfrdaughter,"Thursday, January 12, 2017 3:35 AM "
461,2147530960,/discussion.aspx?g=posts&t=2147530960,Starting a New Year coverd in tears,16,6505,2147486574,Still Waters,"Monday, January 9, 2017 9:55 AM "
461,2147531094,/discussion.aspx?g=posts&t=2147531094,Wanting To Connect Privately!,2,5305,2147531949,Needing Support,"Sunday, January 8, 2017 5:08 AM "
461,2147531088,/discussion.aspx?g=posts&t=2147531088,For JFKOC,1,5959,2147484378,bela,"Friday, January 6, 2017 8:35 PM "
461,2147530888,/discussion.aspx?g=posts&t=2147530888,From Hate to Need,8,6376,2147486574,Still Waters,"Thursday, January 5, 2017 12:56 PM "
461,2147530886,/discussion.aspx?g=posts&t=2147530886,Vacation Time,2,5532,2147486574,Still Waters,"Wednesday, January 4, 2017 11:56 PM "
461,2147530998,/discussion.aspx?g=posts&t=2147530998,DH Died Suddenly on New Years Day,6,5777,2147531949,Needing Support,"Tuesday, January 3, 2017 9:26 PM "
461,2147529145,/discussion.aspx?g=posts&t=2147529145,Harder than care giving is the loss of the LO,27,8723,2147595838,Moish,"Sunday, January 1, 2017 3:28 PM "
